"Sample.ID","Replicate.Number","Sample.Volume","Sample.Collection.Method","Filter.Preservation.Method","Sample.Notes","Filter.Type","Filter.Pore.Size","Survey.Date.and.Time","Site.Name","Crew","Blank.Included","Site.Notes","County","State","Year","Habitat","Size","Site.Character","Project.Name","Waterbody.Name","Sample.Depth","Sub.Site.Locations","flow.CMS","Air.Temperature","Water.Temperature","Dissolved.Oxygen","Specific.Conductance","pH","X.Coordinate","Y.Coordinate","Extraction.Status","Location.Storage.Method","DNA.Volume.ul.remaining","RNA.Volume.ul.remaining"
"Klamath36_20240718_1",1,500,"deionized water","RNAprotect Tissue Reagent","Blank","Sterivex","0.45 micron","7/18/2024 16:12","Klamath36","SS, DK","yes","New riverine site. Former reservoir","Klamath","OR",2024,"Stream","Mainstem","Dam removal, anadromous","PRJ107489_Lower Klamath Project ","Klamath River","Surface",NA,NA,NA,22.5,8.72,120.6,NA,-122.0237201,42.14955973,"Not extracted","Genidaqs freezer (-20 degrees C)",NA,NA
"Klamath36_20240718_2",2,275,"pooled water sample","RNAprotect Tissue Reagent","","Sterivex","0.45 micron","7/18/2024 16:12","Klamath36","SS, DK","yes","New riverine site. Former reservoir","Klamath","OR",2024,"Stream","Mainstem","Dam removal, anadromous","PRJ107489_Lower Klamath Project ","Klamath River","Surface",NA,NA,NA,22.5,8.72,120.6,NA,-122.0237201,42.14955973,"Not extracted","Genidaqs freezer (-20 degrees C)",NA,NA
"Klamath36_20240718_3",3,220,"pooled water sample","RNAprotect Tissue Reagent","","Sterivex","0.45 micron","7/18/2024 16:12","Klamath36","SS, DK","yes","New riverine site. Former reservoir","Klamath","OR",2024,"Stream","Mainstem","Dam removal, anadromous","PRJ107489_Lower Klamath Project ","Klamath River","Surface",NA,NA,NA,22.5,8.72,120.6,NA,-122.0237201,42.14955973,"RNA extraction","Genidaqs freezer (-20 degrees C)",NA,100
"Klamath36_20240718_4",4,250,"pooled water sample","RNAprotect Tissue Reagent","","Sterivex","0.45 micron","7/18/2024 16:12","Klamath36","SS, DK","yes","New riverine site. Former reservoir","Klamath","OR",2024,"Stream","Mainstem","Dam removal, anadromous","PRJ107489_Lower Klamath Project ","Klamath River","Surface",NA,NA,NA,22.5,8.72,120.6,NA,-122.0237201,42.14955973,"DNA extraction","Genidaqs freezer (-20 degrees C)",100,NA
"Klamath36_20240718_5",5,275,"pooled water sample","RNAprotect Tissue Reagent","","Sterivex","0.45 micron","7/18/2024 16:12","Klamath36","SS, DK","yes","New riverine site. Former reservoir","Klamath","OR",2024,"Stream","Mainstem","Dam removal, anadromous","PRJ107489_Lower Klamath Project ","Klamath River","Surface",NA,NA,NA,22.5,8.72,120.6,NA,-122.0237201,42.14955973,"DNA extraction","Genidaqs freezer (-20 degrees C)",100,NA
"Klamath36_20240718_6",6,250,"pooled water sample","RNAprotect Tissue Reagent","","Sterivex","0.45 micron","7/18/2024 16:12","Klamath36","SS, DK","yes","New riverine site. Former reservoir","Klamath","OR",2024,"Stream","Mainstem","Dam removal, anadromous","PRJ107489_Lower Klamath Project ","Klamath River","Surface",NA,NA,NA,22.5,8.72,120.6,NA,-122.0237201,42.14955973,"DNA extraction","Genidaqs freezer (-20 degrees C)",100,NA
"Klamath36_20240718_7",7,250,"pooled water sample","RNAprotect Tissue Reagent","","Sterivex","0.45 micron","7/18/2024 16:12","Klamath36","SS, DK","yes","New riverine site. Former reservoir","Klamath","OR",2024,"Stream","Mainstem","Dam removal, anadromous","PRJ107489_Lower Klamath Project ","Klamath River","Surface",NA,NA,NA,22.5,8.72,120.6,NA,-122.0237201,42.14955973,"RNA extraction","Genidaqs freezer (-20 degrees C)",NA,100
"Klamath36_20240718_8",8,220,"pooled water sample","RNAprotect Tissue Reagent","","Sterivex","0.45 micron","7/18/2024 16:12","Klamath36","SS, DK","yes","New riverine site. Former reservoir","Klamath","OR",2024,"Stream","Mainstem","Dam removal, anadromous","PRJ107489_Lower Klamath Project ","Klamath River","Surface",NA,NA,NA,22.5,8.72,120.6,NA,-122.0237201,42.14955973,"Not extracted","Genidaqs freezer (-20 degrees C)",NA,NA
"Klamath36_20240718_9",9,250,"pooled water sample","RNAprotect Tissue Reagent","","Sterivex","0.45 micron","7/18/2024 16:12","Klamath36","SS, DK","yes","New riverine site. Former reservoir","Klamath","OR",2024,"Stream","Mainstem","Dam removal, anadromous","PRJ107489_Lower Klamath Project ","Klamath River","Surface",NA,NA,NA,22.5,8.72,120.6,NA,-122.0237201,42.14955973,"Not extracted","Genidaqs freezer (-20 degrees C)",NA,NA
"Klamath36_20240718_10",10,250,"pooled water sample","RNAprotect Tissue Reagent","","Sterivex","0.45 micron","7/18/2024 16:12","Klamath36","SS, DK","yes","New riverine site. Former reservoir","Klamath","OR",2024,"Stream","Mainstem","Dam removal, anadromous","PRJ107489_Lower Klamath Project ","Klamath River","Surface",NA,NA,NA,22.5,8.72,120.6,NA,-122.0237201,42.14955973,"Not extracted","Genidaqs freezer (-20 degrees C)",NA,NA
"Spencer1_20240718_1",1,1000,"pooled water sample","RNAprotect Tissue Reagent","","Sterivex","0.45 micron","7/18/2024 17:30","Spencer1","SS, DK","no","","Klamath","OR",2024,"Stream","Tributary","Dam removal, anadromous","PRJ107489_Lower Klamath Project ","Spencer Creek","Surface",NA,NA,NA,17.4,8.07,134.5,NA,-122.0288513,42.15837422,"Not extracted","Genidaqs freezer (-20 degrees C)",NA,NA
"Spencer1_20240718_2",2,775,"pooled water sample","RNAprotect Tissue Reagent","","Sterivex","0.45 micron","7/18/2024 17:30","Spencer1","SS, DK","no","","Klamath","OR",2024,"Stream","Tributary","Dam removal, anadromous","PRJ107489_Lower Klamath Project ","Spencer Creek","Surface",NA,NA,NA,17.4,8.07,134.5,NA,-122.0288513,42.15837422,"Not extracted","Genidaqs freezer (-20 degrees C)",NA,NA
"Spencer1_20240718_3",3,1000,"pooled water sample","RNAprotect Tissue Reagent","","Sterivex","0.45 micron","7/18/2024 17:30","Spencer1","SS, DK","no","","Klamath","OR",2024,"Stream","Tributary","Dam removal, anadromous","PRJ107489_Lower Klamath Project ","Spencer Creek","Surface",NA,NA,NA,17.4,8.07,134.5,NA,-122.0288513,42.15837422,"RNA extraction","Genidaqs freezer (-20 degrees C)",NA,100
"Spencer1_20240718_4",4,750,"pooled water sample","RNAprotect Tissue Reagent","","Sterivex","0.45 micron","7/18/2024 17:30","Spencer1","SS, DK","no","","Klamath","OR",2024,"Stream","Tributary","Dam removal, anadromous","PRJ107489_Lower Klamath Project ","Spencer Creek","Surface",NA,NA,NA,17.4,8.07,134.5,NA,-122.0288513,42.15837422,"DNA extraction","Genidaqs freezer (-20 degrees C)",100,NA
"Spencer1_20240718_5",5,800,"pooled water sample","RNAprotect Tissue Reagent","","Sterivex","0.45 micron","7/18/2024 17:30","Spencer1","SS, DK","no","","Klamath","OR",2024,"Stream","Tributary","Dam removal, anadromous","PRJ107489_Lower Klamath Project ","Spencer Creek","Surface",NA,NA,NA,17.4,8.07,134.5,NA,-122.0288513,42.15837422,"DNA extraction","Genidaqs freezer (-20 degrees C)",100,NA
"Spencer1_20240718_6",6,775,"pooled water sample","RNAprotect Tissue Reagent","","Sterivex","0.45 micron","7/18/2024 17:30","Spencer1","SS, DK","no","","Klamath","OR",2024,"Stream","Tributary","Dam removal, anadromous","PRJ107489_Lower Klamath Project ","Spencer Creek","Surface",NA,NA,NA,17.4,8.07,134.5,NA,-122.0288513,42.15837422,"DNA extraction","Genidaqs freezer (-20 degrees C)",100,NA
"Spencer1_20240718_7",7,800,"pooled water sample","RNAprotect Tissue Reagent","","Sterivex","0.45 micron","7/18/2024 17:30","Spencer1","SS, DK","no","","Klamath","OR",2024,"Stream","Tributary","Dam removal, anadromous","PRJ107489_Lower Klamath Project ","Spencer Creek","Surface",NA,NA,NA,17.4,8.07,134.5,NA,-122.0288513,42.15837422,"RNA extraction","Genidaqs freezer (-20 degrees C)",NA,100
"Spencer1_20240718_8",8,925,"pooled water sample","RNAprotect Tissue Reagent","","Sterivex","0.45 micron","7/18/2024 17:30","Spencer1","SS, DK","no","","Klamath","OR",2024,"Stream","Tributary","Dam removal, anadromous","PRJ107489_Lower Klamath Project ","Spencer Creek","Surface",NA,NA,NA,17.4,8.07,134.5,NA,-122.0288513,42.15837422,"Not extracted","Genidaqs freezer (-20 degrees C)",NA,NA
"Spencer1_20240718_9",9,950,"pooled water sample","RNAprotect Tissue Reagent","","Sterivex","0.45 micron","7/18/2024 17:30","Spencer1","SS, DK","no","","Klamath","OR",2024,"Stream","Tributary","Dam removal, anadromous","PRJ107489_Lower Klamath Project ","Spencer Creek","Surface",NA,NA,NA,17.4,8.07,134.5,NA,-122.0288513,42.15837422,"Not extracted","Genidaqs freezer (-20 degrees C)",NA,NA
"Spencer2_20240718_1",1,700,"pooled water sample","RNAprotect Tissue Reagent","","Sterivex","0.45 micron","7/18/2024 18:37","Spencer2","SS, DK","no","","Klamath","OR",2024,"Stream","Tributary","Dam removal, anadromous","PRJ107489_Lower Klamath Project ","Spencer Creek","Surface",NA,NA,NA,18.6,8.45,84.9,NA,-122.0406051,42.16286269,"Not extracted","Genidaqs freezer (-20 degrees C)",NA,NA
"Spencer2_20240718_2",2,675,"pooled water sample","RNAprotect Tissue Reagent","","Sterivex","0.45 micron","7/18/2024 18:37","Spencer2","SS, DK","no","","Klamath","OR",2024,"Stream","Tributary","Dam removal, anadromous","PRJ107489_Lower Klamath Project ","Spencer Creek","Surface",NA,NA,NA,18.6,8.45,84.9,NA,-122.0406051,42.16286269,"Not extracted","Genidaqs freezer (-20 degrees C)",NA,NA
"Spencer2_20240718_3",3,600,"pooled water sample","RNAprotect Tissue Reagent","","Sterivex","0.45 micron","7/18/2024 18:37","Spencer2","SS, DK","no","","Klamath","OR",2024,"Stream","Tributary","Dam removal, anadromous","PRJ107489_Lower Klamath Project ","Spencer Creek","Surface",NA,NA,NA,18.6,8.45,84.9,NA,-122.0406051,42.16286269,"RNA extraction","Genidaqs freezer (-20 degrees C)",NA,100
"Spencer2_20240718_4",4,675,"pooled water sample","RNAprotect Tissue Reagent","","Sterivex","0.45 micron","7/18/2024 18:37","Spencer2","SS, DK","no","","Klamath","OR",2024,"Stream","Tributary","Dam removal, anadromous","PRJ107489_Lower Klamath Project ","Spencer Creek","Surface",NA,NA,NA,18.6,8.45,84.9,NA,-122.0406051,42.16286269,"DNA extraction","Genidaqs freezer (-20 degrees C)",100,NA
"Spencer2_20240718_5",5,675,"pooled water sample","RNAprotect Tissue Reagent","","Sterivex","0.45 micron","7/18/2024 18:37","Spencer2","SS, DK","no","","Klamath","OR",2024,"Stream","Tributary","Dam removal, anadromous","PRJ107489_Lower Klamath Project ","Spencer Creek","Surface",NA,NA,NA,18.6,8.45,84.9,NA,-122.0406051,42.16286269,"DNA extraction","Genidaqs freezer (-20 degrees C)",100,NA
"Spencer2_20240718_6",6,650,"pooled water sample","RNAprotect Tissue Reagent","","Sterivex","0.45 micron","7/18/2024 18:37","Spencer2","SS, DK","no","","Klamath","OR",2024,"Stream","Tributary","Dam removal, anadromous","PRJ107489_Lower Klamath Project ","Spencer Creek","Surface",NA,NA,NA,18.6,8.45,84.9,NA,-122.0406051,42.16286269,"DNA extraction","Genidaqs freezer (-20 degrees C)",100,NA
"Spencer2_20240718_7",7,700,"pooled water sample","RNAprotect Tissue Reagent","","Sterivex","0.45 micron","7/18/2024 18:37","Spencer2","SS, DK","no","","Klamath","OR",2024,"Stream","Tributary","Dam removal, anadromous","PRJ107489_Lower Klamath Project ","Spencer Creek","Surface",NA,NA,NA,18.6,8.45,84.9,NA,-122.0406051,42.16286269,"RNA extraction","Genidaqs freezer (-20 degrees C)",NA,100
"Spencer2_20240718_8",8,625,"pooled water sample","RNAprotect Tissue Reagent","","Sterivex","0.45 micron","7/18/2024 18:37","Spencer2","SS, DK","no","","Klamath","OR",2024,"Stream","Tributary","Dam removal, anadromous","PRJ107489_Lower Klamath Project ","Spencer Creek","Surface",NA,NA,NA,18.6,8.45,84.9,NA,-122.0406051,42.16286269,"Not extracted","Genidaqs freezer (-20 degrees C)",NA,NA
"Spencer2_20240718_9",9,675,"pooled water sample","RNAprotect Tissue Reagent","","Sterivex","0.45 micron","7/18/2024 18:37","Spencer2","SS, DK","no","","Klamath","OR",2024,"Stream","Tributary","Dam removal, anadromous","PRJ107489_Lower Klamath Project ","Spencer Creek","Surface",NA,NA,NA,18.6,8.45,84.9,NA,-122.0406051,42.16286269,"Not extracted","Genidaqs freezer (-20 degrees C)",NA,NA
"Spencer3_20240718_1",1,575,"pooled water sample","RNAprotect Tissue Reagent","","Sterivex","0.45 micron","7/18/2024 19:59","Spencer3","","no","","Klamath","OR",2024,"Stream","Tributary","Dam removal, anadromous","PRJ107489_Lower Klamath Project ","Spencer Creek","Surface",NA,NA,NA,21.1,8.82,136.2,NA,-122.0513758,42.17408789,"Not extracted","Genidaqs freezer (-20 degrees C)",NA,NA
"Spencer3_20240718_2",2,550,"pooled water sample","RNAprotect Tissue Reagent","","Sterivex","0.45 micron","7/18/2024 19:59","Spencer3","","no","","Klamath","OR",2024,"Stream","Tributary","Dam removal, anadromous","PRJ107489_Lower Klamath Project ","Spencer Creek","Surface",NA,NA,NA,21.1,8.82,136.2,NA,-122.0513758,42.17408789,"Not extracted","Genidaqs freezer (-20 degrees C)",NA,NA
"Spencer3_20240718_3",3,550,"pooled water sample","RNAprotect Tissue Reagent","","Sterivex","0.45 micron","7/18/2024 19:59","Spencer3","","no","","Klamath","OR",2024,"Stream","Tributary","Dam removal, anadromous","PRJ107489_Lower Klamath Project ","Spencer Creek","Surface",NA,NA,NA,21.1,8.82,136.2,NA,-122.0513758,42.17408789,"RNA extraction","Genidaqs freezer (-20 degrees C)",NA,100
"Spencer3_20240718_4",4,575,"pooled water sample","RNAprotect Tissue Reagent","","Sterivex","0.45 micron","7/18/2024 19:59","Spencer3","","no","","Klamath","OR",2024,"Stream","Tributary","Dam removal, anadromous","PRJ107489_Lower Klamath Project ","Spencer Creek","Surface",NA,NA,NA,21.1,8.82,136.2,NA,-122.0513758,42.17408789,"DNA extraction","Genidaqs freezer (-20 degrees C)",100,NA
"Spencer3_20240718_5",5,575,"pooled water sample","RNAprotect Tissue Reagent","","Sterivex","0.45 micron","7/18/2024 19:59","Spencer3","","no","","Klamath","OR",2024,"Stream","Tributary","Dam removal, anadromous","PRJ107489_Lower Klamath Project ","Spencer Creek","Surface",NA,NA,NA,21.1,8.82,136.2,NA,-122.0513758,42.17408789,"DNA extraction","Genidaqs freezer (-20 degrees C)",100,NA
"Spencer3_20240718_6",6,600,"pooled water sample","RNAprotect Tissue Reagent","","Sterivex","0.45 micron","7/18/2024 19:59","Spencer3","","no","","Klamath","OR",2024,"Stream","Tributary","Dam removal, anadromous","PRJ107489_Lower Klamath Project ","Spencer Creek","Surface",NA,NA,NA,21.1,8.82,136.2,NA,-122.0513758,42.17408789,"DNA extraction","Genidaqs freezer (-20 degrees C)",100,NA
"Spencer3_20240718_7",7,675,"pooled water sample","RNAprotect Tissue Reagent","","Sterivex","0.45 micron","7/18/2024 19:59","Spencer3","","no","","Klamath","OR",2024,"Stream","Tributary","Dam removal, anadromous","PRJ107489_Lower Klamath Project ","Spencer Creek","Surface",NA,NA,NA,21.1,8.82,136.2,NA,-122.0513758,42.17408789,"RNA extraction","Genidaqs freezer (-20 degrees C)",NA,100
"Spencer3_20240718_8",8,550,"pooled water sample","RNAprotect Tissue Reagent","","Sterivex","0.45 micron","7/18/2024 19:59","Spencer3","","no","","Klamath","OR",2024,"Stream","Tributary","Dam removal, anadromous","PRJ107489_Lower Klamath Project ","Spencer Creek","Surface",NA,NA,NA,21.1,8.82,136.2,NA,-122.0513758,42.17408789,"Not extracted","Genidaqs freezer (-20 degrees C)",NA,NA
"Spencer3_20240718_9",9,575,"pooled water sample","RNAprotect Tissue Reagent","","Sterivex","0.45 micron","7/18/2024 19:59","Spencer3","","no","","Klamath","OR",2024,"Stream","Tributary","Dam removal, anadromous","PRJ107489_Lower Klamath Project ","Spencer Creek","Surface",NA,NA,NA,21.1,8.82,136.2,NA,-122.0513758,42.17408789,"Not extracted","Genidaqs freezer (-20 degrees C)",NA,NA
"Klamath32_20240718_1",1,200,"pooled water sample","RNAprotect Tissue Reagent","","Sterivex","0.45 micron","7/18/2024 16:30","Klamath32","OV, JL","yes","","Klamath","OR",2024,"Stream","Mainstem","Dam removal, anadromous","PRJ107489_Lower Klamath Project ","Klamath River","Surface",NA,NA,18.1,21.1,8.21,138.9,NA,-122.0492941,42.12152856,"Not extracted","Genidaqs freezer (-20 degrees C)",NA,NA
"Klamath32_20240718_2",2,150,"pooled water sample","RNAprotect Tissue Reagent","","Sterivex","0.45 micron","7/18/2024 16:30","Klamath32","OV, JL","yes","","Klamath","OR",2024,"Stream","Mainstem","Dam removal, anadromous","PRJ107489_Lower Klamath Project ","Klamath River","Surface",NA,NA,18.1,21.1,8.21,138.9,NA,-122.0492941,42.12152856,"Not extracted","Genidaqs freezer (-20 degrees C)",NA,NA
"Klamath32_20240718_3",3,150,"pooled water sample","RNAprotect Tissue Reagent","","Sterivex","0.45 micron","7/18/2024 16:30","Klamath32","OV, JL","yes","","Klamath","OR",2024,"Stream","Mainstem","Dam removal, anadromous","PRJ107489_Lower Klamath Project ","Klamath River","Surface",NA,NA,18.1,21.1,8.21,138.9,NA,-122.0492941,42.12152856,"RNA extraction","Genidaqs freezer (-20 degrees C)",NA,100
"Klamath32_20240718_4",4,225,"pooled water sample","RNAprotect Tissue Reagent","","Sterivex","0.45 micron","7/18/2024 16:30","Klamath32","OV, JL","yes","","Klamath","OR",2024,"Stream","Mainstem","Dam removal, anadromous","PRJ107489_Lower Klamath Project ","Klamath River","Surface",NA,NA,18.1,21.1,8.21,138.9,NA,-122.0492941,42.12152856,"DNA extraction","Genidaqs freezer (-20 degrees C)",100,NA
"Klamath32_20240718_5",5,200,"pooled water sample","RNAprotect Tissue Reagent","","Sterivex","0.45 micron","7/18/2024 16:30","Klamath32","OV, JL","yes","","Klamath","OR",2024,"Stream","Mainstem","Dam removal, anadromous","PRJ107489_Lower Klamath Project ","Klamath River","Surface",NA,NA,18.1,21.1,8.21,138.9,NA,-122.0492941,42.12152856,"DNA extraction","Genidaqs freezer (-20 degrees C)",100,NA
"Klamath32_20240718_6",6,200,"pooled water sample","RNAprotect Tissue Reagent","","Sterivex","0.45 micron","7/18/2024 16:30","Klamath32","OV, JL","yes","","Klamath","OR",2024,"Stream","Mainstem","Dam removal, anadromous","PRJ107489_Lower Klamath Project ","Klamath River","Surface",NA,NA,18.1,21.1,8.21,138.9,NA,-122.0492941,42.12152856,"DNA extraction","Genidaqs freezer (-20 degrees C)",100,NA
"Klamath32_20240718_7",7,200,"pooled water sample","RNAprotect Tissue Reagent","","Sterivex","0.45 micron","7/18/2024 16:30","Klamath32","OV, JL","yes","","Klamath","OR",2024,"Stream","Mainstem","Dam removal, anadromous","PRJ107489_Lower Klamath Project ","Klamath River","Surface",NA,NA,18.1,21.1,8.21,138.9,NA,-122.0492941,42.12152856,"RNA extraction","Genidaqs freezer (-20 degrees C)",NA,100
"Klamath32_20240718_8",8,200,"pooled water sample","RNAprotect Tissue Reagent","","Sterivex","0.45 micron","7/18/2024 16:30","Klamath32","OV, JL","yes","","Klamath","OR",2024,"Stream","Mainstem","Dam removal, anadromous","PRJ107489_Lower Klamath Project ","Klamath River","Surface",NA,NA,18.1,21.1,8.21,138.9,NA,-122.0492941,42.12152856,"Not extracted","Genidaqs freezer (-20 degrees C)",NA,NA
"Klamath32_20240718_9",9,200,"pooled water sample","RNAprotect Tissue Reagent","","Sterivex","0.45 micron","7/18/2024 16:30","Klamath32","OV, JL","yes","","Klamath","OR",2024,"Stream","Mainstem","Dam removal, anadromous","PRJ107489_Lower Klamath Project ","Klamath River","Surface",NA,NA,18.1,21.1,8.21,138.9,NA,-122.0492941,42.12152856,"Not extracted","Genidaqs freezer (-20 degrees C)",NA,NA
"Klamath32_20240718_blank",10,500,"deionized water","RNAprotect Tissue Reagent","","Sterivex","0.45 micron","7/18/2024 16:30","Klamath32","OV, JL","yes","","Klamath","OR",2024,"Stream","Mainstem","Dam removal, anadromous","PRJ107489_Lower Klamath Project ","Klamath River","Surface",NA,NA,18.1,21.1,8.21,138.9,NA,-122.0492941,42.12152856,"Not extracted","Genidaqs freezer (-20 degrees C)",NA,NA
"Klamath30_20240718_1",1,250,"pooled water sample","RNAprotect Tissue Reagent","","Sterivex","0.45 micron","7/18/2024 17:43","Klamath30","OV, JL","no","","Klamath","OR",2024,"Stream","Mainstem","Dam removal, anadromous","PRJ107489_Lower Klamath Project ","Klamath River","Surface",NA,NA,27.5,19,8.68,146.2,NA,-122.0695376,42.09346037,"Not extracted","Genidaqs freezer (-20 degrees C)",NA,NA
"Klamath30_20240718_2",2,250,"pooled water sample","RNAprotect Tissue Reagent","","Sterivex","0.45 micron","7/18/2024 17:43","Klamath30","OV, JL","no","","Klamath","OR",2024,"Stream","Mainstem","Dam removal, anadromous","PRJ107489_Lower Klamath Project ","Klamath River","Surface",NA,NA,27.5,19,8.68,146.2,NA,-122.0695376,42.09346037,"Not extracted","Genidaqs freezer (-20 degrees C)",NA,NA
"Klamath30_20240718_3",3,250,"pooled water sample","RNAprotect Tissue Reagent","","Sterivex","0.45 micron","7/18/2024 17:43","Klamath30","OV, JL","no","","Klamath","OR",2024,"Stream","Mainstem","Dam removal, anadromous","PRJ107489_Lower Klamath Project ","Klamath River","Surface",NA,NA,27.5,19,8.68,146.2,NA,-122.0695376,42.09346037,"RNA extraction","Genidaqs freezer (-20 degrees C)",NA,100
"Klamath30_20240718_4",4,250,"pooled water sample","RNAprotect Tissue Reagent","","Sterivex","0.45 micron","7/18/2024 17:43","Klamath30","OV, JL","no","","Klamath","OR",2024,"Stream","Mainstem","Dam removal, anadromous","PRJ107489_Lower Klamath Project ","Klamath River","Surface",NA,NA,27.5,19,8.68,146.2,NA,-122.0695376,42.09346037,"DNA extraction","Genidaqs freezer (-20 degrees C)",100,NA
"Klamath30_20240718_5",5,250,"pooled water sample","RNAprotect Tissue Reagent","","Sterivex","0.45 micron","7/18/2024 17:43","Klamath30","OV, JL","no","","Klamath","OR",2024,"Stream","Mainstem","Dam removal, anadromous","PRJ107489_Lower Klamath Project ","Klamath River","Surface",NA,NA,27.5,19,8.68,146.2,NA,-122.0695376,42.09346037,"DNA extraction","Genidaqs freezer (-20 degrees C)",100,NA
"Klamath30_20240718_6",6,250,"pooled water sample","RNAprotect Tissue Reagent","","Sterivex","0.45 micron","7/18/2024 17:43","Klamath30","OV, JL","no","","Klamath","OR",2024,"Stream","Mainstem","Dam removal, anadromous","PRJ107489_Lower Klamath Project ","Klamath River","Surface",NA,NA,27.5,19,8.68,146.2,NA,-122.0695376,42.09346037,"DNA extraction","Genidaqs freezer (-20 degrees C)",100,NA
"Klamath30_20240718_7",7,250,"pooled water sample","RNAprotect Tissue Reagent","","Sterivex","0.45 micron","7/18/2024 17:43","Klamath30","OV, JL","no","","Klamath","OR",2024,"Stream","Mainstem","Dam removal, anadromous","PRJ107489_Lower Klamath Project ","Klamath River","Surface",NA,NA,27.5,19,8.68,146.2,NA,-122.0695376,42.09346037,"RNA extraction","Genidaqs freezer (-20 degrees C)",NA,100
"Klamath30_20240718_8",8,250,"pooled water sample","RNAprotect Tissue Reagent","","Sterivex","0.45 micron","7/18/2024 17:43","Klamath30","OV, JL","no","","Klamath","OR",2024,"Stream","Mainstem","Dam removal, anadromous","PRJ107489_Lower Klamath Project ","Klamath River","Surface",NA,NA,27.5,19,8.68,146.2,NA,-122.0695376,42.09346037,"Not extracted","Genidaqs freezer (-20 degrees C)",NA,NA
"Klamath30_20240718_9",9,250,"pooled water sample","RNAprotect Tissue Reagent","","Sterivex","0.45 micron","7/18/2024 17:43","Klamath30","OV, JL","no","","Klamath","OR",2024,"Stream","Mainstem","Dam removal, anadromous","PRJ107489_Lower Klamath Project ","Klamath River","Surface",NA,NA,27.5,19,8.68,146.2,NA,-122.0695376,42.09346037,"Not extracted","Genidaqs freezer (-20 degrees C)",NA,NA
"Klamath34_20240718_1",1,200,"pooled water sample","RNAprotect Tissue Reagent","","Sterivex","0.45 micron","7/18/2024 19:12","Klamath34","OV, JL","no","","Klamath","OR",2024,"Stream","Mainstem","Dam removal, anadromous","PRJ107489_Lower Klamath Project ","Klamath River","Surface",NA,NA,31.3,23.7,11.55,138.5,NA,-122.0318512,42.13350307,"Not extracted","Genidaqs freezer (-20 degrees C)",NA,NA
"Klamath34_20240718_2",2,200,"pooled water sample","RNAprotect Tissue Reagent","","Sterivex","0.45 micron","7/18/2024 19:12","Klamath34","OV, JL","no","","Klamath","OR",2024,"Stream","Mainstem","Dam removal, anadromous","PRJ107489_Lower Klamath Project ","Klamath River","Surface",NA,NA,31.3,23.7,11.55,138.5,NA,-122.0318512,42.13350307,"Not extracted","Genidaqs freezer (-20 degrees C)",NA,NA
"Klamath34_20240718_3",3,200,"pooled water sample","RNAprotect Tissue Reagent","","Sterivex","0.45 micron","7/18/2024 19:12","Klamath34","OV, JL","no","","Klamath","OR",2024,"Stream","Mainstem","Dam removal, anadromous","PRJ107489_Lower Klamath Project ","Klamath River","Surface",NA,NA,31.3,23.7,11.55,138.5,NA,-122.0318512,42.13350307,"RNA extraction","Genidaqs freezer (-20 degrees C)",NA,100
"Klamath34_20240718_4",4,200,"pooled water sample","RNAprotect Tissue Reagent","","Sterivex","0.45 micron","7/18/2024 19:12","Klamath34","OV, JL","no","","Klamath","OR",2024,"Stream","Mainstem","Dam removal, anadromous","PRJ107489_Lower Klamath Project ","Klamath River","Surface",NA,NA,31.3,23.7,11.55,138.5,NA,-122.0318512,42.13350307,"DNA extraction","Genidaqs freezer (-20 degrees C)",100,NA
"Klamath34_20240718_5",5,200,"pooled water sample","RNAprotect Tissue Reagent","","Sterivex","0.45 micron","7/18/2024 19:12","Klamath34","OV, JL","no","","Klamath","OR",2024,"Stream","Mainstem","Dam removal, anadromous","PRJ107489_Lower Klamath Project ","Klamath River","Surface",NA,NA,31.3,23.7,11.55,138.5,NA,-122.0318512,42.13350307,"DNA extraction","Genidaqs freezer (-20 degrees C)",100,NA
"Klamath34_20240718_6",6,200,"pooled water sample","RNAprotect Tissue Reagent","","Sterivex","0.45 micron","7/18/2024 19:12","Klamath34","OV, JL","no","","Klamath","OR",2024,"Stream","Mainstem","Dam removal, anadromous","PRJ107489_Lower Klamath Project ","Klamath River","Surface",NA,NA,31.3,23.7,11.55,138.5,NA,-122.0318512,42.13350307,"DNA extraction","Genidaqs freezer (-20 degrees C)",100,NA
"Klamath34_20240718_7",7,250,"pooled water sample","RNAprotect Tissue Reagent","","Sterivex","0.45 micron","7/18/2024 19:12","Klamath34","OV, JL","no","","Klamath","OR",2024,"Stream","Mainstem","Dam removal, anadromous","PRJ107489_Lower Klamath Project ","Klamath River","Surface",NA,NA,31.3,23.7,11.55,138.5,NA,-122.0318512,42.13350307,"RNA extraction","Genidaqs freezer (-20 degrees C)",NA,100
"Klamath34_20240718_8",8,200,"pooled water sample","RNAprotect Tissue Reagent","","Sterivex","0.45 micron","7/18/2024 19:12","Klamath34","OV, JL","no","","Klamath","OR",2024,"Stream","Mainstem","Dam removal, anadromous","PRJ107489_Lower Klamath Project ","Klamath River","Surface",NA,NA,31.3,23.7,11.55,138.5,NA,-122.0318512,42.13350307,"Not extracted","Genidaqs freezer (-20 degrees C)",NA,NA
